3058.10,3.27,Contributor Compensation,0x4Fa33DEe23964E9D2710e7930f254EE37b1B7293,24 months,1,26,MultisigVesting
8562.69,3.27,Contributor Bonus,0x1407794c92E2EFCa86F2a00e8a0866aFD1d4a811,24 months,1,26,MultisigVesting
24464.83,3.27,Contributor Bonus,0xFa552A903B554b5202e44a3387360394F217D13A,24 months,1,26,MultisigVesting
458.72,3.27,Contributor Compensation,0x3E7821266E1b3fC1228403f9F43DEba7dAedF66A,24 months,1,26,MultisigVesting
5504.59,3.27,Contributor Bonus,0x97Adbb84cB4d646A5FD5f1e96d436b636c0F0DCD,24 months,1,26,MultisigVesting
7339.45,3.27,Contributor Bonus,0xD4C7564d16eB91e6D7B4A9fD5eDDFD1e28B3d8ed,24 months,1,26,MultisigVesting
7951.07,3.27,Contributor Bonus,0x25B485215fDAEC072bE30a27F01F6beb206aF075,24 months,1,26,MultisigVesting
3058.10,3.27,Contributor Bonus,0xf236ec459dc3ec556270aac4a14e3e4d8a364c3d,24 months,1,26,MultisigVesting
9785.93,3.27,Contributor Bonus,0x2c97336E33aeb9CFa11Ddac6224D609D7d88FB09,24 months,1,26,MultisigVesting
700.92,3.27,Contributor Compensation,0x9Aa8F928011EAE7E5466b75111175518dF94348d,24 months,1,26,MultisigVesting
229.36,3.27,Contributor Compensation,0x367580BEc03c001D76C51591C7d79914c4cc0e7D,24 months,1,26,MultisigVesting
1146.79,3.27,Contributor Compensation,0x72Bd32a5317EF2F392e1A0D580abFC32750efD19,24 months,1,26,MultisigVesting
688.07,3.27,Contributor Compensation,0x1B888038505D3Fd0b577d7076d355eD21b93CEfe,24 months,1,26,MultisigVesting
1834.86,3.27,Contributor Compensation,0x630aa79cFD4254390c93e9221cc3d3F195dC716f,24 months,1,26,MultisigVesting
468.20,3.27,Contributor Compensation,0x72A34efB62c8Dd0147df40F8ba0b9b66CBE65bEB,24 months,1,26,MultisigVesting
3363.91,3.27,Contributor Compensation,0x36aedDBD87b092E01Ea5327eFBb619187F9A9c13,24 months,1,26,MultisigVesting
11467.89,3.27,Contributor Compensation,0xd87beb25391Fdf4de6538b9bAc237E00050D958e,24 months,1,26,MultisigVesting
840.98,3.27,Contributor Compensation,0x36cd8971BE8B72Fb408Ef4E7Fa84c0C62CC15E9F,24 months,1,26,MultisigVesting
743.12,3.27,Contributor Compensation,0x08f962bf5f76e96A6B0a5D5dED279aF6434f0CaE,24 months,1,26,MultisigVesting
1070.34,3.27,Contributor Compensation,0x06e52AE51fA0dCE35B4C46c2CC441A94762537E8,24 months,1,26,MultisigVesting
248.62,3.27,Contributor Compensation,0x3F4F13776E6F56BD092C721E7De2F15d535B19FE,24 months,1,26,MultisigVesting
1834.86,3.27,Contributor Compensation,0x6A5092CaD87C419151c41249af55FE7a2deD9E91,24 months,1,26,MultisigVesting
1834.86,3.27,Contributor Compensation,0x9a54e31807c6c8EaFDD012A412F1851e77FE7843,24 months,1,26,MultisigVesting
974.01,3.27,Contributor Compensation,0x0090dcb43bA4Ca7536c6a16552F8D7a6411F8EA1,24 months,1,26,MultisigVesting