0x00297d4fd2d3851924b932dfb64671e4e1fd5307,0x72bd32a5317ef2f392e1a0d580abfc32750efd19,11/01/22 10:39,2419200,62899200,190.48,106766.3273,Team
0x825d8b44720378e3b20307035167c7a110ceb7ad,0x6f88d77261ff9651b4536b0c5ec7bacb9130d4c3,27/09/21 11:08,2419200,62899200,11579,14413.69,Team
0x826f921c930e3018ba8cd828a6329ac7eef6f090,0x7ccf0c20bb9ac8ed98b41d47288625521626f7e2,23/09/21 18:19,12096000,82252800,504000,504000,Team
0x83596320cc226df2d5d7160de7b7d1264bf52626,0x0c149119166d186299a8894a596106743f280b22,15/04/21 06:16,2419200,62899200,42.6,2037.940606,Team
0x836eec083372190ad8972c3b25fcab9f29c96ad0,0x5ac41a5d5c20b390d6ce981ee477c7713e749e26,21/04/21 14:33,2419200,62899200,890.4,1415.06,Team
0x84a51e38edf25699c0bd3e2a2d25210802340c9e,0xc142fbd2e1680baea766b60ee3f571ee10e18618,15/04/22 19:45,2419200,62899200,8143.32,8143.32,Team
0x8666cd9eb4bb8d60431ed814cead3b8b37bcaa05,0x0b39ed4668f2c99bf2350f0ca6ecc77079a1a794,23/09/21 20:05,12096000,82252800,3150000,3150000,Team
0x86e65fe4104ab7cd8e373323e7354ad18ffc7d0c,0xa7388d112406412f68c14e2924a070fd893edce6,12/02/21 11:27,15724800,90720000,2700000,1771875,Team
0x873bfe637278427a9f6048a2086bfa5439a66be6,0x0228df362f5a1f15e5a7980b85ffca8e96df8bc0,02/09/22 17:25,2419200,62899200,916.67,916.67,Team
0x87a71b492f2ac0782755f90a489ac2638219cefc,0x14d92df5f99886c6f990514eaf3daca0880ff914,27/09/21 11:30,2419200,62899200,20986.36,0,Team
0x883315606158fc18fd29b2a1f6ecb19807a53a89,0xb568fcadbe9cab82bf4c895120717c4b5b148496,23/09/21 18:25,12096000,82252800,2940000,2940000,Team
0x8b57ec5cf8cc1eac836937ff0aead1d263b79065,0x87b0802f6dc5a16e7f637329bc170ae0918796e3,12/02/21 11:50,15724800,90720000,460000,244375,Team
0x8bad9847ca9a9b0db1a71feef0ea4d862046431b,0x3f0cba25707f48ebd75412b90a25c6e5de3a1773,08/02/22 14:58,2419200,62899200,468.16,468.16,Team
0x8c658f288fb2ee01b99ce7bfe944bb0dbfff38c0,0xec2135466f6057c3dc43676169bd85fef3e27cbb,10/06/21 11:43,2419200,62899200,81.99,229.1376923,Team
0x8ce5d954c1a6c3f238e6778ae91fbabe6d909b8f,0x959919178ceff4a7bf5a1edc653e2eb965709d97,20/09/21 15:09,2419200,62899200,1580.27,25758.49885,Team
0x8efede87368d232b93f59d92b19b2e30ac8f7490,0x25b485215fdaec072be30a27f01f6beb206af075,05/05/22 9:48,2419200,62899200,7951.07,6727.828462,Team
0x910e738d5cc30e447e6dd47019bfe28bcdfbe875,0x6a5092cad87c419151c41249af55fe7a2ded9e91,20/09/21 14:58,2419200,62899200,242.39,2307.710385,Team
0x925aeb8d1ee13586c20e6e547d233c7b75de02cd,0x0e4aa60ab1f605ebc9b108e258e2d5102c11e70e,15/07/21 09:04,2419200,62899200,50,30.76923077,Team
0x93f105c2626e244f8054fe10ee5ed01d24d5b7a0,0xdb12efe7df41c30292879a061d93ceb6b1cd5184,09/09/21 11:16,2419200,62899200,21.91,21.91,Team
0x94d427bdfac6cddb8d3690690f93993b9a1f961c,0x0503aa71c4117983cbcb8c51316a146a671847c8,30/06/22 07:40,2419200,62899200,6567.16,6567.16,Team
0x978732c2490ef2ad02c21a61839caa37587ef9d9,0x9a54e31807c6c8eafdd012a412f1851e77fe7843,10/03/22 18:59,2419200,62899200,1363.64,41521.04269,Team
0x9938cd64924705bb40aefa2857e3be2b6dd3eab1,0x629a88f6c839b6e1e7b5ef6c81ae30aa4c238dbe,23/09/21 18:48,12096000,82252800,504000,420000,Team
0x9980aaf79dcc1e1f6d495b4c45bdbbae5abedc2c,0x3b12c66896ee7c34628b0c18b347aa4da5d5f74a,27/09/21 11:12,2419200,62899200,2874,1547.538462,Team
0x9994f9b7c014db24394f6d1a45d709f585e5a986,0x3532bd3a774327da6c42a74a445a8c4e73a45412,21/04/21 14:29,2419200,62899200,1335.6,2268.046538,Team
0x9aa5b46ce7d6ba93156ea0ebde11ffebf61bbd22,0x6a5748c87a03a721c9ee0d81fc51b5e9755570cc,12/02/21 11:14,15724800,90720000,31000,15500,Team
0x9c35a4630cd69339f5c69fdfeee2bc78fc141a3a,0x97a56129a3e6b0c2ce256dbe3f70831661a4e1bc,12/05/21 11:35,2419200,62899200,6112.939491,7469.289491,Team
0x9cae1280ff5c62f440f85adc19ca717e493afbca,0x7e84199d092b84132396c14f37238e26be6e8621,15/07/21 08:25,2419200,62899200,748.75,748.75,Team
0x9d4939653682ab47bf78e92390aec1c186b435a3,0x50110ef4e85a6a2e00a37d2eb30062000df07962,12/02/21 11:18,15724800,90720000,2244600,1473018.75,Team
0x9d74c180bf7c7fbf996b314d9c01bbbd2f22738f,0xb3ba7df8e14584deca3c0f735effbefb9f818601,21/04/21 12:19,2419200,62899200,391.78,1872.671923,Team
0x9e49459d10567e923cde7e7b0abe68c9d1df3931,0xf236ec459dc3ec556270aac4a14e3e4d8a364c3d,05/05/22 9:52,2419200,62899200,3058.1,3058.1,Team
0x9f0a14522f39063b738e415377b70c208d284327,0xbee63c7833dfceb5edf8e9e1c4ecd3d7b02726c4,23/09/21 20:18,12096000,82252800,2226000,2226000,Team
0xa1feadcb1b612c625e9846f44575df6e1ac1a709,0xba5116b0f91a474b707876e5d60dee672abcdbd9,10/06/21 10:56,2419200,62899200,30900.5,10696.32692,Team
0xa51e1ec51a907553bb7d8536a359c6d2ccce68e3,0x2ab63e93704112b92722811c44c086311876d678,02/09/22 18:06,2419200,62899200,4166.67,14174.33,Team
0xa543f60ccdfde37e9c8c34d57c98b2377fbaa39a,0x4e3543d416494155d9f385b33ac60440f70eaa9c,11/01/22 10:54,2419200,62899200,1111.14,1129.298462,Team
0xa5b0d83534c9d1f5d20468572c49a29071f48d58,0x6ff2f316f2f3f509d6a0ce5c4122306fef07a196,08/02/22 17:11,2419200,62899200,1966.29,1966.29,Team
0xa641ad5c615c2c74ff1b8ba0ee53a8d27c44e8db,0x244d1a181b6fa17b807d5aeca1053c4b26e8fecd,12/05/21 12:12,2419200,62899200,24.5021645,46.37465867,Team
0xa89844a719d829ed55ecf50d3be9dad8363f2f6f,0x7af2a27665d5bbc5352342fcaf072a6f4a4011d2,20/09/21 15:31,2419200,62899200,135.36,519.1638462,Team
0xa9525e051e19bcbc884e0600ab3d5454d6ea1ab9,0x673b37941ab527e0eee13c1ff09298ef1911d7d6,06/10/21 15:21,2419200,62899200,309.67,2064.280385,Team
0xa9fb3552965a1c7a217d288e4b8d655aeed38119,0x602bd41e0c2d5763007064506f74fe1859020939,07/12/21 14:11,2419200,62899200,55.42,55.42,Team
0xaa4453c91fc96a5ea0a4d2e04e8351fe18d4d8d0,0x2c97336e33aeb9cfa11ddac6224d609d7d88fb09,05/05/22 9:56,2419200,62899200,9785.93,7527.638462,Team
0xabe83620457a3677106d69703b1b38b738a470dd,0x590914d85a7924166361204d82ce8fc7d091d4e6,23/09/21 19:39,12096000,82252800,3780000,3780000,Team
0xad4b4027c74c534c9724616c1374b8f9afd9b45f,0x324ea50e48c07deb39c8e98f0479d4abd2bd8e9a,27/09/21 09:58,2419200,62899200,2179.64,2179.64,Team
0xade9e18b0bcded84e60322bf64b94c650d3d3555,0x630aa79cfd4254390c93e9221cc3d3f195dc716f,15/04/22 13:53,2419200,62899200,1818.18,9426.302308,Team
0xae35ceadf861645b5eda36f4a0124f55c29a10a0,0x049bc20fa95ba1403c0fd78ef1455c342e67b8d8,08/03/22 19:13,0,48384000,1008000,0,Team
0xae9a9e169e62f5321f1910122eea2c05c80c8648,0x147ef8501242504991cac7f742d32741344c20b3,12/02/21 11:45,15724800,90720000,530000,281562.5,Team
0xae9ba62c9c71f37498b07dd7793a6b9576f113ae,0x589079f57c6ad630bbcdbd93b9933fa0de2be34a,12/05/21 12:47,2419200,62899200,8.658008658,3236.075541,Team
0xaefa2fb494ea8a5fa20e45860a1f620a2a66df30,0x43fb770ad76349518f4631505fcca6a0ee5eba29,15/11/21 10:47,2419200,62899200,10035.14,7333.371538,Team
0xafe82a2491b93868f844c8b4a5f6dc4f256c9890,0x4b23124b95024d942e853a022261fb08c111a0f5,23/09/21 18:52,12096000,82252800,840000,700000,Team
0xafec0438bc87907866b37b45f8deb584820602e7,0xb75809b7a961f5cfd72c46443311e21a9c51010c,13/07/21 08:47,2419200,62899200,0.01,0.01,Team
0xb349bf0c52e21638468b3b52f5a8d604dd5104e4,0xd86d0c3a5d84e7b6322d5d37571b47e219691e97,09/11/21 11:44,2419200,62899200,84.3,2105.975,Team
0xb4653a11d02ccf58724d525effab30b22210267c,0x4cada2569cf5bb37aa61a47bf750cb9d2c94685a,15/07/21 09:20,2419200,62899200,1276.84,687.5292308,Team
0xb677e0dd5f4db30ee61e3bac477df1b4115a9691,0x8d515805a21743c2f2f33aa12a420907cbbe0fb7,12/02/21 11:25,15724800,90720000,2300400,1581525,Team
0xb72ae5cfdbb0fed8a9980eefc86dd77d89c06a9a,0x5426bedce76fd991da29339e3d72021e57794079,12/02/21 11:41,15724800,90720000,420000,223125,Team
0xb754384e098457dc65a50ce7b1ea64ed9d97ea9d,0xf776186d9a91a8f1750e6caed993c9ddf6787e96,23/09/21 18:39,12096000,82252800,966000,805000,Team
0xba03f99c3a12dfccd19a33cc6fde1fe375368dcb,0x13be55487d37fe3c66ee7305e1e9c1ac85de75ae,20/09/21 13:59,2419200,62899200,314.8,1394.245385,Team
0xbbbd44b61e4c5ae855316cd55de8654de5666f68,0x3ca54e2a3d055cc50ac2842d978d8bd3eeb88b82,21/04/21 14:45,2419200,62899200,267.12,1088.932692,Team
0xbe8d16adb3af7c30520a855ccabfe590550a9079,0xdcf797e91a37465677c1b5ddbbcaba7a7422f3ab,23/09/21 17:11,12096000,82252800,1,1,Team
0xbeb348254b2482e7045470e88dc5a83e90250a93,0xa7d862394234c3480a1f3f278fa710e1a0d2d728,21/04/21 14:38,2419200,62899200,712.32,955.2630769,Team
0xbf1ebe8101f7bae07735e1fc10ede3dbb34ab78a,0x21e1aacb6aadf9c6f28896329ef9423ae5c67416,23/09/21 19:54,12096000,82252800,4200000,4200000,Team
0xbf7e887dcc51c1b60bd0fb0d92144c6a4d8e7da4,0x27d55f5668ef4438635bdce0adca083507e77752,12/07/21 15:16,2419200,62899200,0.01,0.01,Team
0xc2135de1733890bd4e15313667da133ec2fea378,0x69c6b6c93d82d2b6a2ef70426cfc6c33e0fe0773,27/09/21 10:54,2419200,62899200,1598.43,0,Team
0xc2db6fa5093bd2eeb8c7b8b6d86eaa302c8b651f,0x3f7078751ab9d69431362afa054b551c827cccbb,10/06/21 11:39,2419200,62899200,22.39,22.39,Team
0xc30fe544b323665dd1fa52ce8e1a690a3605f4fa,0x49e997346b16afe4d6a27ebf87c6c22f3731df7a,23/09/21 18:15,12096000,82252800,3360000,3360000,Team
0xc45746c1a452dccd97b5202d9e8e2a58257a8884,0xdfd4da0e0e656af349e192b954baaef0fc1eba62,12/02/21 11:32,15724800,90720000,1086425,1086425,Team
0xc4ae23cee02b2f91b226e1d545079c6b06a79635,0x07b3d918fc8ccc0e6f9db1f5391a56e9f42dfa94,12/02/21 11:40,15724800,90720000,640000,340000,Team
0xc575dc148913fc38c0c4d47c555555060b910fe1,0xb0ace2c3a12a2026caef06898d734e8950ac2680,15/04/21 06:23,2419200,62899200,112.6,109.5639361,Team
0xc67989482d3b2c64664c97c2cdbebdef2002d075,0x3fcb4fdc45c01344805e41fa413828b76beca719,18/06/21 07:42,2419200,62899200,66.93,18609.38577,Team
0xc718e3b56066b465cef5596ac71cb4e1405aea7c,0xfec1098b6664e035b8274f59a86c82056ab9d495,23/09/21 19:00,12096000,82252800,1554000,1295000,Team
0xc96333eb5f715a0d813909ed1083ef13424cffbf,0xacb50d843ae1cb6ce471e865ab69a0705d7ff4e6,12/02/21 10:55,15724800,61689600,1500000,375000,Team
0xc96cdda4e4b7687f04fcca79a53535982ba7c774,0x971b72cf891a4a3933a04b9bb0439819f68e2a0c,23/09/21 18:58,12096000,82252800,1470000,1225000,Team
0xc9fb6f144a5466d423287217bdcb92b7ba73979d,0xc2b4edb2de0e549d2df1098b8119b486d5a0a8cb,20/09/21 14:54,2419200,62899200,157.4,1049.673462,Team
0xca9708e1e9ef73fd950d30bdace444b0728fbf32,0xcc61735328d0036d99ee79301183406be9851eaa,02/09/22 17:22,2419200,62899200,916.67,916.67,Team
0xcabd2bcbcdf6948785aae6d4a50edbae6115084e,0x58b753f0c417494226af608b63e80028255cbc64,15/07/21 08:34,2419200,62899200,319.21,7486.424615,Team
0xcb9958dc36d3f6474adff5e928e8e535679c954b,0xf0a716d0f96ff52f2afb760b9ce10dc6ac4dad69,15/11/21 11:02,2419200,62899200,120.42,354.51,Team
0xcc0f1c657ec8a62baa2cd66c58cafaca58118819,0x1d8eae1014bf33357e7a10b4428d57cfed07ddf8,15/04/21 06:20,2419200,62899200,117.2,81.21045455,Team
0xcd0ec591cc8561b7f57b8e780c33729063606df9,0x25d9f0088c2b2b5e99c776851c4b508a68161e89,21/04/21 14:26,2419200,62899200,1617.17,1733.681154,Team
0xcd7bbbbda41771a86cbd92fc8f71a4a0bcb4318c,0x04e712d648a6ba200e1b41305f208596944871fc,15/11/21 11:05,2419200,62899200,1450.39,0,Team
0xce101cb533894a9d1253350613f5768d4adaed96,0x9a81ad3b0e0626184213bf918e54ea831c6f2a91,09/09/21 11:22,2419200,62899200,109.54,109.54,Team
0xcee723e918a61e0c3860e8d521652196e5c7c5e2,0xeec8e7e6b58f6c980cab1e650f2d0d3ed49cf764,15/04/21 06:01,2419200,62899200,110.8,218.7823077,Team
0xd041ffb35c47a725595f2e84ba9700306610a9e9,0x9991c3868ba154916f458e97876d35d92c0a32cf,23/09/21 18:33,12096000,82252800,3276000,3276000,Team
0xd23841c1f0747a24cb09c1bbb8c46b66a79afab0,0x784b2b7eb7d2f4e4f6324a782b2de4e4c363117c,23/09/21 18:29,12096000,82252800,2982000,2982000,Team
0xd2494a373749da51e3b3315b7f1dd121d54ad55b,0xc950c6df1847e985d627f48e89e09f7cbceb2b15,21/04/21 13:21,2419200,62899200,142.46,224.2365385,Team
0xd30381e7fece6d5b278c187370066f842cd927c9,0xf5366a3445adf491311a6e86443bfb5392f08265,15/04/21 06:48,2419200,62899200,35.5,1741.684351,Team
0xd30ffd204712af9860509d58fbfdbf425de8d5c7,0x5a09ef134681df5de710cd34d48c263ca788ca2d,29/10/21 12:16,2419200,62899200,846.06,846.06,Team
0xd5350e1b2d2a77420aa3d530756432742f626c13,0xac539b9156ac9ab4496215f4a563929134f155c5,23/09/21 19:47,12096000,82252800,2100000,2100000,Team
0xd53816dd2b07f588cec347810a9494206a555615,0x1b888038505d3fd0b577d7076d355ed21b93cefe,20/09/21 14:14,2419200,62899200,314.8,20406.01231,Team
0xd5f72e163902b8e9db61387c0a7ce2847e2e02fd,0x90cb2631a7eb3556ae6d197ed4f28ff736233fba,21/04/21 09:47,2419200,62899200,3757.5,4883.296154,Team
0xd893664a04f33ba5d29dedda3f70bd5b52d4e279,0xb753b89722a1969d3850c37d05333ae592302412,15/07/21 09:16,2419200,62899200,31.92,1132.659231,Team
0xd9bae2727f3907aa6d1d0f3365642093b4a319b6,0xc7b25665bd02bb2cff30c9a770adceffe2bbacf7,12/05/21 13:00,2419200,62899200,109.5238095,88.46153846,Team
0xdacf3b912d81c0784587b4bbe89bfab55936237a,0x9552478bb8f075c5e01ae94e0591af3b3c992408,21/04/21 14:21,2419200,62899200,619.19,309.595,Team
0xdce8d1b6dbbb5c9ee5578b0cfb5b027ab7e4bf6d,0x263390d8ccfe9e3e17ce678f687fd7513e2d56aa,23/09/21 20:01,12096000,82252800,3696000,3696000,Team
0xdd58cd17240eb13f9bfa620acdd1c63b96e555db,0xa7be68c9c946240ddaa164efd25b082d2a3bc6e5,12/02/21 11:06,15724800,90720000,200000,0,Team
0xdfd9e9f1f11f1c0edcbd8a76d4aaf73bfd2e2403,0x810ebfeab4f5380c88651d786ea553bd3a95223a,23/09/21 18:36,12096000,82252800,2478000,2478000,Team
0xdfedd67e9dfe81c24b9b452a8eb1ca30acf8e531,0x169a0ed32c87df764c17f92a2c9d7e01d4667157,21/04/21 15:01,2419200,62899200,813,343.9615385,Team
0xe3de84114599de8b72d822928b5fb2ea77d69f2e,0x4f3948816785e30c3378ed3b9f2de034e3ae2e97,12/02/21 11:22,15724800,90720000,2214000,2214000,Team
0xe4b666925ba1040f621775ae025a2fdea37e7f52,0x5146b4078418a30730aa6627ae5af69eb8b675fe,12/02/21 11:10,8467200,61689600,100000,0,Team
0xe4c0163f4766d0b35dd49db6d6095856c1c36aeb,0xccb542ed7c52df6ccf7dd1ddc280cf1ce7498138,21/04/21 10:14,2419200,62899200,890.4,1685.77,Team
0xea7fc34e11d77289a88ff02fa7aa3c51bdcdefda,0x36aeddbd87b092e01ea5327efbb619187f9a9c13,14/04/21 14:10,2419200,62899200,890.6,16883.7708,Team
0xeaeeef24b70df14717b9fdb75016dd43d098d3d6,0xa861989e618d911b4f090af3cc1f1e56ab08d210,12/05/21 11:39,2419200,62899200,1358.787097,4636.591191,Team
0xeb9369cea75af6b3d4c241cc9536d56167a0212e,0x84fbb470205ecc4089898c17bed8c92ea6dc5683,22/07/22 16:12,2419200,62899200,887.1,887.1,Team
0xed40f47a2fb0c7fafa785dc39ad8397780a5bfb4,0x1407794c92e2efca86f2a00e8a0866afd1d4a811,05/05/22 9:38,2419200,62899200,8562.69,6586.684615,Team
0xf00146fe209e4f6a1e4eed3e982cec581fc420fc,0x1352877b5487767d5b830f5ff740e80c31c07270,21/04/21 12:05,2419200,62899200,445.2,342.4615385,Team
0xf061d723ef687a9115242c0608a7f89b89b4a7d2,0x7b660e0a69b0810a8d7bf894d9b0b7622cc87ffd,23/09/21 20:15,12096000,82252800,504000,504000,Team
0xf197b5a9b7a31e68db1b3ba44d1bd978382d5cad,0x0090dcb43ba4ca7536c6a16552f8d7a6411f8ea1,29/10/21 12:08,2419200,62899200,7070.66,6578.942308,Team
0xf2b8e3b0135a7ccf3ad2a27b7427594d24d779d4,0x3d01db1e305fff05cfab8cfd3d9296fde4d4936d,12/05/21 12:17,2419200,62899200,15.60606061,23.87796037,Team
0xf67aa5380d7c3e04d7fb26ca06120314fbaa3ac4,0x37e9ea6e4d5a55491a1514f9b5057a3fa36af535,09/09/21 11:26,2419200,62899200,109.54,105.3269231,Team
0xf687a3914e264113bb0b8cd31fd4c186765323d0,0x6cb36e292d1a590603ebd822d8c826799a1bb836,21/04/21 13:57,2419200,62899200,1180.85,514.6546154,Team
0xf68e6ed84443eb0405e05ebb5038d70922bdbf72,0x3e7821266e1b3fc1228403f9f43deba7daedf66a,12/05/21 11:19,2419200,62899200,11864.25456,5644.975843,Team
0xf7d5a5f91ba01984151f3c1d3cd2088e0d0b299e,0x55ed66e5e8371c66bc710a4fee4e8e7bf2d825fd,06/10/21 15:04,2419200,62899200,44.24,4724.85,Team
0xf81daf648a521859633b5ec6b878c2ae66b710cf,0xcdd9b1ff13fe747e77a3742c134153d64910bb3b,12/02/21 11:03,15724800,90720000,66651,0,Team
0xfccf1e1b0139abf4674c0f17029e69afb94eb1db,0xba9e74e601d15e0b15576661e1bd1c5076ebc86e,10/06/21 10:50,2419200,62899200,17166,5942.076923,Team
0xfd473cb40e4a6a73de6ce9f0c311cb7a2ca64454,0x7579d5005f3f7b879001cf017825aae0552f27c1,06/04/21 13:29,2419200,62899200,1600,4064.562502,Team
0xfd6f3adea4f46c209eb7b08a5a8a8764849ebdce,0xc93f79b87ac015f0e3f2aec92af3fd64fb43bf84,23/09/21 19:35,12096000,82252800,1680000,1680000,Team
0xff005e987ca65c0dd85f4e075a32aad0de6986ab,0x70a4b9fd44940aff2575799c4e56ced28eb01334,21/04/21 10:48,2419200,62899200,1246.56,20596.91885,Team
